f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f jL0102m jL0102f jV1400m jV1400f jV1600m jV1600f jV0300m jV0300f jV1100m jV1100f 
170735 1.00461e-07 90.6712 0.00585702 -89.6644 1 0 1.96209e-07 -89.0104 0.00732117 90.4949 2.68008e-05 -179.48 1.00461e-07 -89.3288 1.71526e-05 -179.664 0.00585702 90.3356 1.00461e-07 90.6712 1 0 1.71526e-05 0.33559 1.75139e-07 90.9879 1 0 2.39162e-05 0.518058 0 0 1.02916e-08 0.33559 1.30163e-08 -90.0484 0.000374994 0.915722 0.00059999 -179.664 0 0 
174753 9.36906e-08 90.6557 0.00572236 -89.6721 1 0 1.82985e-07 -89.0331 0.00715286 90.4835 2.55826e-05 -179.492 9.36906e-08 -89.3443 1.6373e-05 -179.672 0.00572236 90.3279 9.36906e-08 90.6557 1 0 1.6373e-05 0.327874 1.63333e-07 90.9651 1 0 2.28285e-05 0.506049 0 0 9.82379e-09 0.327874 1.33226e-08 -90.0473 0.000374994 0.894728 0.00059999 -179.672 0 0 
178865 8.73762e-08 90.6407 0.00559081 -89.6797 1 0 1.70653e-07 -89.0554 0.00698842 90.4724 2.44198e-05 -179.504 8.73762e-08 -89.3593 1.56288e-05 -179.68 0.00559081 90.3203 8.73762e-08 90.6407 1 0 1.56288e-05 0.320336 1.52323e-07 90.9428 1 0 2.17903e-05 0.494315 0 0 9.37728e-09 0.320336 1.3636e-08 -90.0462 0.000374994 0.874218 0.000599991 -179.68 0 0 
183074 8.14873e-08 90.6259 0.00546227 -89.687 1 0 1.59152e-07 -89.0771 0.00682776 90.4615 2.33099e-05 -179.515 8.14873e-08 -89.3741 1.49184e-05 -179.687 0.00546227 90.313 8.14873e-08 90.6259 1 0 1.49184e-05 0.312971 1.42055e-07 90.921 1 0 2.07993e-05 0.482847 0 0 8.95106e-09 0.312971 1.39569e-08 -90.0451 0.000374995 0.854181 0.000599991 -179.687 0 0 
187382 7.59954e-08 90.6115 0.00533669 -89.6942 1 0 1.48425e-07 -89.0984 0.00667079 90.4509 2.22504e-05 -179.526 7.59954e-08 -89.3885 1.42404e-05 -179.694 0.00533669 90.3058 7.59954e-08 90.6115 1 0 1.42404e-05 0.305776 1.32479e-07 90.8997 1 0 1.98534e-05 0.471641 0 0 8.54421e-09 0.305776 1.42853e-08 -90.0441 0.000374995 0.834606 0.000599991 -179.694 0 0 
191791 7.08735e-08 90.5975 0.005214 -89.7013 1 0 1.38422e-07 -89.1191 0.00651743 90.4405 2.12391e-05 -179.537 7.08735e-08 -89.4025 1.35931e-05 -179.701 0.005214 90.2987 7.08735e-08 90.5975 1 0 1.35931e-05 0.298746 1.23549e-07 90.8789 1 0 1.89504e-05 0.46069 0 0 8.15586e-09 0.298746 1.46215e-08 -90.0431 0.000374995 0.815482 0.000599992 -179.701 0 0 
196304 6.60969e-08 90.5837 0.00509413 -89.7081 1 0 1.29093e-07 -89.1394 0.0063676 90.4304 2.02737e-05 -179.548 6.60969e-08 -89.4163 1.29753e-05 -179.708 0.00509413 90.2919 6.60969e-08 90.5837 1 0 1.29753e-05 0.291877 1.1522e-07 90.8586 1 0 1.80885e-05 0.449988 0 0 7.78516e-09 0.291877 1.49655e-08 -90.0421 0.000374995 0.7968 0.000599992 -179.708 0 0 
200923 6.16422e-08 90.5703 0.00497702 -89.7148 1 0 1.20393e-07 -89.1592 0.00622121 90.4205 1.93523e-05 -179.558 6.16422e-08 -89.4297 1.23855e-05 -179.715 0.00497702 90.2852 6.16422e-08 90.5703 1 0 1.23855e-05 0.285167 1.07453e-07 90.8388 1 0 1.72657e-05 0.43953 0 0 7.43131e-09 0.285167 1.53177e-08 -90.0411 0.000374996 0.778549 0.000599993 -179.715 0 0 
205651 5.74877e-08 90.5572 0.0048626 -89.7214 1 0 1.12279e-07 -89.1785 0.00607819 90.4108 1.84727e-05 -179.568 5.74877e-08 -89.4428 1.18226e-05 -179.721 0.0048626 90.2786 5.74877e-08 90.5572 1 0 1.18226e-05 0.278611 1.00209e-07 90.8194 1 0 1.64804e-05 0.429309 0 0 7.09354e-09 0.278611 1.56781e-08 -90.0402 0.000374996 0.760719 0.000599993 -179.721 0 0 
210490 5.36132e-08 90.5444 0.00475081 -89.7278 1 0 1.04712e-07 -89.1974 0.00593845 90.4014 1.76331e-05 -179.578 5.36132e-08 -89.4556 1.12852e-05 -179.728 0.00475081 90.2722 5.36132e-08 90.5444 1 0 1.12852e-05 0.272205 9.34537e-08 90.8004 1 0 1.57307e-05 0.419321 0 0 6.77112e-09 0.272205 1.6047e-08 -90.0393 0.000374996 0.7433 0.000599993 -179.728 0 0 
215443 4.99999e-08 90.5319 0.00464158 -89.7341 1 0 9.76545e-08 -89.2159 0.00580193 90.3921 1.68316e-05 -179.588 4.99999e-08 -89.4681 1.07723e-05 -179.734 0.00464158 90.2659 4.99999e-08 90.5319 1 0 1.07723e-05 0.265947 8.71536e-08 90.7819 1 0 1.50151e-05 0.40956 0 0 6.46336e-09 0.265947 1.64246e-08 -90.0384 0.000374996 0.726283 0.000599994 -179.734 0 0 
220513 4.663e-08 90.5197 0.00453487 -89.7402 1 0 9.1073e-08 -89.2339 0.00566855 90.3831 1.60666e-05 -179.598 4.663e-08 -89.4803 1.02826e-05 -179.74 0.00453487 90.2598 4.663e-08 90.5197 1 0 1.02826e-05 0.259833 8.12781e-08 90.7638 1 0 1.43321e-05 0.40002 0 0 6.16959e-09 0.259833 1.68111e-08 -90.0375 0.000374996 0.70966 0.000599994 -179.74 0 0 
225702 4.34873e-08 90.5077 0.00443062 -89.7461 1 0 8.4935e-08 -89.2516 0.00553823 90.3743 1.53363e-05 -179.607 4.34873e-08 -89.4923 9.81528e-06 -179.746 0.00443062 90.2539 4.34873e-08 90.5077 1 0 9.81528e-06 0.253859 7.57986e-08 90.7461 1 0 1.368e-05 0.390697 0 0 5.88917e-09 0.253859 1.72067e-08 -90.0366 0.000374997 0.69342 0.000599994 -179.746 0 0 
231013 4.05564e-08 90.496 0.00432876 -89.752 1 0 7.92107e-08 -89.2688 0.00541091 90.3657 1.46393e-05 -179.616 4.05564e-08 -89.504 9.36916e-06 -179.752 0.00432876 90.248 4.05564e-08 90.496 1 0 9.36916e-06 0.248023 7.06885e-08 90.7288 1 0 1.30577e-05 0.381585 0 0 5.6215e-09 0.248023 1.76116e-08 -90.0358 0.000374997 0.677556 0.000599994 -179.752 0 0 
236449 3.78231e-08 90.4846 0.00422924 -89.7577 1 0 7.38722e-08 -89.2856 0.00528651 90.3573 1.39739e-05 -179.625 3.78231e-08 -89.5154 8.94331e-06 -179.758 0.00422924 90.2423 3.78231e-08 90.4846 1 0 8.94331e-06 0.24232 6.59228e-08 90.7119 1 0 1.24636e-05 0.37268 0 0 5.36599e-09 0.24232 1.8026e-08 -90.0349 0.000374997 0.662058 0.000599995 -179.758 0 0 
242013 3.52739e-08 90.4735 0.00413201 -89.7633 1 0 6.88935e-08 -89.3021 0.00516498 90.349 1.33387e-05 -179.633 3.52739e-08 -89.5265 8.53682e-06 -179.763 0.00413201 90.2367 3.52739e-08 90.4735 1 0 8.53682e-06 0.236749 6.14783e-08 90.6954 1 0 1.18965e-05 0.363976 0 0 5.12209e-09 0.236749 1.84502e-08 -90.0341 0.000374997 0.646918 0.000599995 -179.763 0 0 
247708 3.28966e-08 90.4626 0.00403701 -89.7687 1 0 6.42504e-08 -89.3182 0.00504623 90.341 1.27325e-05 -179.642 3.28966e-08 -89.5374 8.14881e-06 -179.769 0.00403701 90.2313 3.28966e-08 90.4626 1 0 8.14881e-06 0.231306 5.73334e-08 90.6793 1 0 1.13552e-05 0.355469 0 0 4.88928e-09 0.231306 1.88843e-08 -90.0334 0.000374997 0.632128 0.000599995 -179.769 0 0 
253536 3.06795e-08 90.452 0.0039442 -89.774 1 0 5.99201e-08 -89.3339 0.00493022 90.3332 1.21538e-05 -179.65 3.06795e-08 -89.548 7.77843e-06 -179.774 0.0039442 90.226 3.06795e-08 90.452 1 0 7.77843e-06 0.225989 5.34679e-08 90.6635 1 0 1.08385e-05 0.347154 0 0 4.66706e-09 0.225989 1.93287e-08 -90.0326 0.000374997 0.61768 0.000599995 -179.774 0 0 
259502 2.86118e-08 90.4416 0.00385353 -89.7792 1 0 5.58818e-08 -89.3492 0.00481688 90.3255 1.16013e-05 -179.658 2.86118e-08 -89.5584 7.42488e-06 -179.779 0.00385353 90.2208 2.86118e-08 90.4416 1 0 7.42488e-06 0.220793 4.98629e-08 90.6481 1 0 1.03453e-05 0.339027 0 0 4.45493e-09 0.220793 1.97835e-08 -90.0318 0.000374997 0.603567 0.000599996 -179.779 0 0 
265609 2.66834e-08 90.4314 0.00376493 -89.7843 1 0 5.21155e-08 -89.3642 0.00470614 90.318 1.1074e-05 -179.666 2.66834e-08 -89.5686 7.08741e-06 -179.784 0.00376493 90.2157 2.66834e-08 90.4314 1 0 7.08741e-06 0.215717 4.65009e-08 90.6331 1 0 9.87445e-06 0.331084 0 0 4.25245e-09 0.215717 2.0249e-08 -90.0311 0.000374998 0.589779 0.000599996 -179.784 0 0 
271859 2.48851e-08 90.4215 0.00367838 -89.7892 1 0 4.86031e-08 -89.3788 0.00459795 90.3107 1.05707e-05 -179.674 2.48851e-08 -89.5785 6.76527e-06 -179.789 0.00367838 90.2108 2.48851e-08 90.4215 1 0 6.76527e-06 0.210757 4.33656e-08 90.6184 1 0 9.42504e-06 0.32332 0 0 4.05916e-09 0.210757 2.07255e-08 -90.0304 0.000374998 0.576311 0.000599996 -179.789 0 0 
278256 2.32079e-08 90.4118 0.00359381 -89.7941 1 0 4.53275e-08 -89.3931 0.00449224 90.3035 1.00902e-05 -179.681 2.32079e-08 -89.5882 6.45778e-06 -179.794 0.00359381 90.2059 2.32079e-08 90.4118 1 0 6.45778e-06 0.205912 4.04416e-08 90.604 1 0 8.99606e-06 0.315731 0 0 3.87467e-09 0.205912 2.12132e-08 -90.0297 0.000374998 0.563155 0.000599996 -179.794 0 0 
284804 2.16438e-08 90.4024 0.00351119 -89.7988 1 0 4.22726e-08 -89.4071 0.00438896 90.2965 9.63163e-06 -179.689 2.16438e-08 -89.5976 6.16426e-06 -179.799 0.00351119 90.2012 2.16438e-08 90.4024 1 0 6.16426e-06 0.201178 3.77146e-08 90.59 1 0 8.58658e-06 0.308312 0 0 3.69856e-09 0.201178 2.17123e-08 -90.029 0.000374998 0.550303 0.000599996 -179.799 0 0 
291505 2.0185e-08 90.3931 0.00343047 -89.8034 1 0 3.94236e-08 -89.4208 0.00428806 90.2897 9.19386e-06 -179.696 2.0185e-08 -89.6069 5.88408e-06 -179.803 0.00343047 90.1966 2.0185e-08 90.3931 1 0 5.88408e-06 0.196553 3.51715e-08 90.5762 1 0 8.19571e-06 0.30106 0 0 3.53045e-09 0.196553 2.22233e-08 -90.0283 0.000374998 0.537749 0.000599996 -179.803 0 0 
298365 1.88246e-08 90.3841 0.0033516 -89.808 1 0 3.67666e-08 -89.4341 0.00418948 90.283 8.77598e-06 -179.703 1.88246e-08 -89.6159 5.61664e-06 -179.808 0.0033516 90.192 1.88246e-08 90.3841 1 0 5.61664e-06 0.192034 3.27999e-08 90.5628 1 0 7.82261e-06 0.293971 0 0 3.36999e-09 0.192034 2.27462e-08 -90.0277 0.000374998 0.525486 0.000599997 -179.808 0 0 
305386 1.75559e-08 90.3752 0.00327455 -89.8124 1 0 3.42886e-08 -89.4471 0.00409316 90.2765 8.3771e-06 -179.71 1.75559e-08 -89.6248 5.36136e-06 -179.812 0.00327455 90.1876 1.75559e-08 90.3752 1 0 5.36136e-06 0.187619 3.05881e-08 90.5497 1 0 7.46646e-06 0.287042 0 0 3.21681e-09 0.187619 2.32814e-08 -90.0271 0.000374998 0.513507 0.000599997 -179.812 0 0 
312572 1.63727e-08 90.3666 0.00319926 -89.8167 1 0 3.19777e-08 -89.4599 0.00399906 90.2702 7.99634e-06 -179.716 1.63727e-08 -89.6334 5.11767e-06 -179.817 0.00319926 90.1833 1.63727e-08 90.3666 1 0 5.11767e-06 0.183306 2.85253e-08 90.5369 1 0 7.1265e-06 0.280267 0 0 3.0706e-09 0.183306 2.38293e-08 -90.0264 0.000374998 0.501806 0.000599997 -179.817 0 0 
319927 1.52692e-08 90.3582 0.00312571 -89.8209 1 0 2.98225e-08 -89.4723 0.00390713 90.2639 7.6329e-06 -179.723 1.52692e-08 -89.6418 4.88507e-06 -179.821 0.00312571 90.1791 1.52692e-08 90.3582 1 0 4.88507e-06 0.179091 2.66017e-08 90.5244 1 0 6.802e-06 0.273644 0 0 2.93104e-09 0.179091 2.439e-08 -90.0258 0.000374998 0.490377 0.000599997 -179.821 0 0 
327455 1.42401e-08 90.3499 0.00305385 -89.825 1 0 2.78126e-08 -89.4845 0.0038173 90.2579 7.28597e-06 -179.729 1.42401e-08 -89.6501 4.66303e-06 -179.825 0.00305385 90.175 1.42401e-08 90.3499 1 0 4.66303e-06 0.174974 2.48077e-08 90.5121 1 0 6.49224e-06 0.267169 0 0 2.79782e-09 0.174974 2.49639e-08 -90.0252 0.000374998 0.479212 0.000599997 -179.825 0 0 
335160 1.32804e-08 90.3419 0.00298364 -89.829 1 0 2.59381e-08 -89.4964 0.00372954 90.2519 6.95481e-06 -179.735 1.32804e-08 -89.6581 4.45109e-06 -179.829 0.00298364 90.171 1.32804e-08 90.3419 1 0 4.45109e-06 0.170951 2.31346e-08 90.5002 1 0 6.19656e-06 0.260839 0 0 2.67065e-09 0.170951 2.55513e-08 -90.0247 0.000374999 0.468307 0.000599997 -179.829 0 0 
343047 1.23854e-08 90.334 0.00291505 -89.833 1 0 2.419e-08 -89.508 0.0036438 90.2461 6.6387e-06 -179.742 1.23854e-08 -89.666 4.24878e-06 -179.833 0.00291505 90.167 1.23854e-08 90.334 1 0 4.24878e-06 0.167021 2.15743e-08 90.4885 1 0 5.91432e-06 0.25465 0 0 2.54927e-09 0.167021 2.61526e-08 -90.0241 0.000374999 0.457656 0.000599997 -179.833 0 0 
351119 1.15506e-08 90.3264 0.00284803 -89.8368 1 0 2.25597e-08 -89.5193 0.00356003 90.2405 6.33696e-06 -179.748 1.15506e-08 -89.6736 4.05566e-06 -179.837 0.00284803 90.1632 1.15506e-08 90.3264 1 0 4.05566e-06 0.163181 2.01193e-08 90.4771 1 0 5.64491e-06 0.248599 0 0 2.4334e-09 0.163181 2.6768e-08 -90.0235 0.000374999 0.447252 0.000599998 -179.837 0 0 
359381 1.07721e-08 90.3189 0.00278256 -89.8406 1 0 2.10392e-08 -89.5304 0.00347818 90.2349 6.04894e-06 -179.753 1.07721e-08 -89.6811 3.87133e-06 -179.841 0.00278256 90.1594 1.07721e-08 90.3189 1 0 3.87133e-06 0.15943 1.87623e-08 90.4659 1 0 5.38775e-06 0.242682 0 0 2.3228e-09 0.15943 2.73978e-08 -90.023 0.000374999 0.43709 0.000599998 -179.841 0 0 
367838 1.00461e-08 90.3115 0.00271859 -89.8442 1 0 1.96213e-08 -89.5412 0.00339822 90.2295 5.774e-06 -179.759 1.00461e-08 -89.6885 3.69537e-06 -179.844 0.00271859 90.1558 1.00461e-08 90.3115 1 0 3.69537e-06 0.155764 1.74967e-08 90.455 1 0 5.14227e-06 0.236896 0 0 2.21722e-09 0.155764 2.80425e-08 -90.0225 0.000374999 0.427164 0.000599998 -179.844 0 0 
376494 9.36906e-09 90.3044 0.00265609 -89.8478 1 0 1.82989e-08 -89.5518 0.0033201 90.2242 5.51156e-06 -179.765 9.36906e-09 -89.6956 3.52741e-06 -179.848 0.00265609 90.1522 9.36906e-09 90.3044 1 0 3.52741e-06 0.152183 1.63165e-08 90.4443 1 0 4.90795e-06 0.231238 0 0 2.11644e-09 0.152183 2.87024e-08 -90.0219 0.000374999 0.417469 0.000599998 -179.848 0 0 
385353 8.73762e-09 90.2974 0.00259502 -89.8513 1 0 1.70656e-08 -89.5622 0.00324377 90.219 5.26105e-06 -179.77 8.73762e-09 -89.7026 3.36708e-06 -179.851 0.00259502 90.1487 8.73762e-09 90.2974 1 0 3.36708e-06 0.148684 1.52159e-08 90.4339 1 0 4.68428e-06 0.225706 0 0 2.02025e-09 0.148684 2.93778e-08 -90.0214 0.000374999 0.408001 0.000599998 -179.851 0 0 
394421 8.14873e-09 90.2905 0.00253536 -89.8547 1 0 1.59154e-08 -89.5723 0.00316919 90.214 5.02193e-06 -179.775 8.14873e-09 -89.7095 3.21404e-06 -179.855 0.00253536 90.1453 8.14873e-09 90.2905 1 0 3.21404e-06 0.145266 1.41894e-08 90.4237 1 0 4.47078e-06 0.220296 0 0 1.92842e-09 0.145266 3.00691e-08 -90.021 0.000374999 0.398753 0.000599998 -179.855 0 0 
403702 7.59954e-09 90.2839 0.00247707 -89.8581 1 0 1.48428e-08 -89.5821 0.00309633 90.2091 4.79368e-06 -179.781 7.59954e-09 -89.7161 3.06796e-06 -179.858 0.00247707 90.1419 7.59954e-09 90.2839 1 0 3.06796e-06 0.141926 1.32322e-08 90.4137 1 0 4.26698e-06 0.215005 0 0 1.84077e-09 0.141926 3.07766e-08 -90.0205 0.000374999 0.38972 0.000599998 -179.858 0 0 
413201 7.08735e-09 90.2773 0.00242013 -89.8613 1 0 1.38424e-08 -89.5918 0.00302515 90.2043 4.5758e-06 -179.786 7.08735e-09 -89.7227 2.92851e-06 -179.861 0.00242013 90.1387 7.08735e-09 90.2773 1 0 2.92851e-06 0.138664 1.23395e-08 90.404 1 0 4.07244e-06 0.20983 0 0 1.75711e-09 0.138664 3.15008e-08 -90.02 0.000374999 0.380899 0.000599998 -179.861 0 0 
422924 6.60969e-09 90.271 0.00236449 -89.8645 1 0 1.29095e-08 -89.6012 0.0029556 90.1995 4.36782e-06 -179.791 6.60969e-09 -89.729 2.79541e-06 -179.865 0.00236449 90.1355 6.60969e-09 90.271 1 0 2.79541e-06 0.135476 1.1507e-08 90.3944 1 0 3.88675e-06 0.204768 0 0 1.67724e-09 0.135476 3.22421e-08 -90.0195 0.000374999 0.372283 0.000599998 -179.865 0 0 
432876 6.16422e-09 90.2647 0.00231013 -89.8676 1 0 1.20394e-08 -89.6104 0.00288765 90.1949 4.16929e-06 -179.795 6.16422e-09 -89.7353 2.66835e-06 -179.868 0.00231013 90.1324 6.16422e-09 90.2647 1 0 2.66835e-06 0.132361 1.07306e-08 90.3851 1 0 3.70949e-06 0.199818 0 0 1.60101e-09 0.132361 3.30008e-08 -90.0191 0.000374999 0.363869 0.000599998 -179.868 0 0 
443062 5.74877e-09 90.2586 0.00225702 -89.8707 1 0 1.1228e-08 -89.6194 0.00282127 90.1904 3.97979e-06 -179.8 5.74877e-09 -89.7414 2.54707e-06 -179.871 0.00225702 90.1293 5.74877e-09 90.2586 1 0 2.54707e-06 0.129318 1.00066e-08 90.376 1 0 3.5403e-06 0.194975 0 0 1.52824e-09 0.129318 3.37773e-08 -90.0187 0.000374999 0.355652 0.000599998 -179.871 0 0 
453488 5.36132e-09 90.2527 0.00220513 -89.8737 1 0 1.04713e-08 -89.6282 0.00275641 90.1861 3.79891e-06 -179.805 5.36132e-09 -89.7473 2.4313e-06 -179.874 0.00220513 90.1263 5.36132e-09 90.2527 1 0 2.4313e-06 0.126345 9.33133e-09 90.3671 1 0 3.37879e-06 0.190238 0 0 1.45878e-09 0.126345 3.45721e-08 -90.0182 0.000374999 0.347627 0.000599999 -179.874 0 0 
464159 4.99999e-09 90.2469 0.00215443 -89.8766 1 0 9.76556e-09 -89.6368 0.00269304 90.1818 3.62624e-06 -179.809 4.99999e-09 -89.7531 2.3208e-06 -179.877 0.00215443 90.1234 4.99999e-09 90.2469 1 0 2.3208e-06 0.12344 8.70163e-09 90.3584 1 0 3.22462e-06 0.185604 0 0 1.39248e-09 0.12344 3.53856e-08 -90.0178 0.000374999 0.339791 0.000599999 -179.877 0 0 
475081 4.663e-09 90.2412 0.0021049 -89.8794 1 0 9.1074e-09 -89.6452 0.00263112 90.1776 3.46142e-06 -179.814 4.663e-09 -89.7588 2.21531e-06 -179.879 0.0021049 90.1206 4.663e-09 90.2412 1 0 2.21531e-06 0.120602 8.11438e-09 90.3499 1 0 3.07746e-06 0.181071 0 0 1.32919e-09 0.120602 3.62183e-08 -90.0174 0.000374999 0.332138 0.000599999 -179.879 0 0 
486260 4.34873e-09 90.2357 0.00205651 -89.8822 1 0 8.49359e-09 -89.6534 0.00257063 90.1735 3.30409e-06 -179.818 4.34873e-09 -89.7643 2.11462e-06 -179.882 0.00205651 90.1178 4.34873e-09 90.2357 1 0 2.11462e-06 0.11783 7.56674e-09 90.3416 1 0 2.93699e-06 0.176635 0 0 1.26877e-09 0.11783 3.70706e-08 -90.017 0.000374999 0.324665 0.000599999 -179.882 0 0 
497702 4.05564e-09 90.2302 0.00200923 -89.8849 1 0 7.92115e-09 -89.6614 0.00251153 90.1695 3.15392e-06 -179.822 4.05564e-09 -89.7698 2.01851e-06 -179.885 0.00200923 90.1151 4.05564e-09 90.2302 1 0 2.01851e-06 0.115121 7.05602e-09 90.3335 1 0 2.80291e-06 0.172295 0 0 1.21111e-09 0.115121 3.79429e-08 -90.0166 0.000374999 0.317367 0.000599999 -179.885 0 0 
509414 3.78231e-09 90.2249 0.00196304 -89.8875 1 0 7.38729e-09 -89.6692 0.00245379 90.1656 3.01057e-06 -179.826 3.78231e-09 -89.7751 1.92676e-06 -179.888 0.00196304 90.1125 3.78231e-09 90.2249 1 0 1.92676e-06 0.112474 6.57974e-09 90.3255 1 0 2.67492e-06 0.168048 0 0 1.15606e-09 0.112474 3.88357e-08 -90.0162 0.000374999 0.310241 0.000599999 -179.888 0 0 
521401 3.52739e-09 90.2198 0.00191791 -89.8901 1 0 6.88942e-09 -89.6769 0.00239738 90.1617 2.87373e-06 -179.83 3.52739e-09 -89.7802 1.83919e-06 -179.89 0.00191791 90.1099 3.52739e-09 90.2198 1 0 1.83919e-06 0.109888 6.13557e-09 90.3177 1 0 2.55274e-06 0.163892 0 0 1.10351e-09 0.109888 3.97495e-08 -90.0158 0.000374999 0.303283 0.000599999 -179.89 0 0 
533670 3.28966e-09 90.2147 0.00187382 -89.8926 1 0 6.42509e-09 -89.6844 0.00234227 90.158 2.74312e-06 -179.834 3.28966e-09 -89.7853 1.7556e-06 -179.893 0.00187382 90.1074 3.28966e-09 90.2147 1 0 1.7556e-06 0.107362 5.72136e-09 90.3101 1 0 2.43612e-06 0.159824 0 0 1.05336e-09 0.107362 4.06849e-08 -90.0155 0.000375 0.296489 0.000599999 -179.893 0 0 
546228 3.06795e-09 90.2098 0.00183074 -89.8951 1 0 5.99206e-09 -89.6917 0.00228842 90.1544 2.61844e-06 -179.838 3.06795e-09 -89.7902 1.6758e-06 -179.895 0.00183074 90.1049 3.06795e-09 90.2098 1 0 1.6758e-06 0.104894 5.33508e-09 90.3027 1 0 2.3248e-06 0.155843 0 0 1.00548e-09 0.104894 4.16422e-08 -90.0151 0.000375 0.289856 0.000599999 -179.895 0 0 
559081 2.86118e-09 90.205 0.00178865 -89.8975 1 0 5.58822e-09 -89.6988 0.00223581 90.1508 2.49942e-06 -179.842 2.86118e-09 -89.795 1.59963e-06 -179.898 0.00178865 90.1025 2.86118e-09 90.205 1 0 1.59963e-06 0.102482 4.97485e-09 90.2954 1 0 2.21854e-06 0.151947 0 0 9.5978e-10 0.102482 4.26221e-08 -90.0148 0.000375 0.283379 0.000599999 -179.898 0 0 
572237 2.66834e-09 90.2003 0.00174753 -89.8999 1 0 5.21159e-09 -89.7058 0.00218441 90.1473 2.38582e-06 -179.846 2.66834e-09 -89.7997 1.52693e-06 -179.9 0.00174753 90.1001 2.66834e-09 90.2003 1 0 1.52693e-06 0.100126 4.63891e-09 90.2883 1 0 2.11711e-06 0.148132 0 0 9.16157e-10 0.100126 4.36251e-08 -90.0144 0.000375 0.277055 0.000599999 -179.9 0 0 
585702 2.48851e-09 90.1956 0.00170735 -89.9022 1 0 4.86035e-09 -89.7126 0.00213419 90.1439 2.27738e-06 -179.849 2.48851e-09 -89.8044 1.45753e-06 -179.902 0.00170735 90.0978 2.48851e-09 90.1956 1 0 1.45753e-06 0.0978242 4.32563e-09 90.2814 1 0 2.02029e-06 0.144398 0 0 8.74516e-10 0.0978242 4.46516e-08 -90.0141 0.000375 0.270882 0.000599999 -179.902 0 0 
599484 2.32079e-09 90.1912 0.0016681 -89.9044 1 0 4.53278e-09 -89.7193 0.00208512 90.1406 2.17387e-06 -179.853 2.32079e-09 -89.8088 1.39128e-06 -179.904 0.0016681 90.0956 2.32079e-09 90.1912 1 0 1.39128e-06 0.0955752 4.03348e-09 90.2746 1 0 1.92787e-06 0.140742 0 0 8.34768e-10 0.0955752 4.57023e-08 -90.0138 0.000375 0.264855 0.000599999 -179.904 0 0 
613591 2.16438e-09 90.1868 0.00162975 -89.9066 1 0 4.22728e-09 -89.7258 0.00203718 90.1373 2.07507e-06 -179.856 2.16438e-09 -89.8132 1.32804e-06 -179.907 0.00162975 90.0934 2.16438e-09 90.1868 1 0 1.32804e-06 0.0933779 3.76103e-09 90.2679 1 0 1.83965e-06 0.137161 0 0 7.96826e-10 0.0933779 4.67777e-08 -90.0135 0.000375 0.258971 0.000599999 -179.907 0 0 
628029 2.0185e-09 90.1825 0.00159228 -89.9088 1 0 3.94238e-09 -89.7321 0.00199035 90.1341 1.98075e-06 -179.859 2.0185e-09 -89.8175 1.26768e-06 -179.909 0.00159228 90.0912 2.0185e-09 90.1825 1 0 1.26768e-06 0.0912312 3.50696e-09 90.2614 1 0 1.75544e-06 0.133655 0 0 7.60609e-10 0.0912312 4.78784e-08 -90.0132 0.000375 0.253227 0.000599999 -179.909 0 0 
642807 1.88246e-09 90.1783 0.00155567 -89.9109 1 0 3.67668e-09 -89.7384 0.00194459 90.131 1.89072e-06 -179.863 1.88246e-09 -89.8217 1.21006e-06 -179.911 0.00155567 90.0891 1.88246e-09 90.1783 1 0 1.21006e-06 0.0891337 3.27002e-09 90.255 1 0 1.67506e-06 0.130222 0 0 7.26038e-10 0.0891337 4.90051e-08 -90.0129 0.000375 0.247621 0.000599999 -179.911 0 0 
657933 1.75559e-09 90.1742 0.00151991 -89.9129 1 0 3.42888e-09 -89.7444 0.00189989 90.128 1.80479e-06 -179.866 1.75559e-09 -89.8258 1.15506e-06 -179.913 0.00151991 90.0871 1.75559e-09 90.1742 1 0 1.15506e-06 0.0870846 3.04907e-09 90.2488 1 0 1.59833e-06 0.126858 0 0 6.93039e-10 0.0870846 5.01582e-08 -90.0126 0.000375 0.242148 0.000599999 -179.913 0 0 
673415 1.63727e-09 90.1702 0.00148497 -89.9149 1 0 3.19779e-09 -89.7504 0.00185621 90.125 1.72276e-06 -179.869 1.63727e-09 -89.8298 1.10256e-06 -179.915 0.00148497 90.0851 1.63727e-09 90.1702 1 0 1.10256e-06 0.0850825 2.84302e-09 90.2427 1 0 1.52508e-06 0.123564 0 0 6.61539e-10 0.0850825 5.13385e-08 -90.0123 0.000375 0.236806 0.000599999 -179.915 0 0 
689261 1.52692e-09 90.1663 0.00145083 -89.9169 1 0 2.98227e-09 -89.7562 0.00181353 90.1221 1.64445e-06 -179.872 1.52692e-09 -89.8337 1.05245e-06 -179.917 0.00145083 90.0831 1.52692e-09 90.1663 1 0 1.05245e-06 0.0831264 2.65087e-09 90.2367 1 0 1.45517e-06 0.120336 0 0 6.31471e-10 0.0831264 5.25465e-08 -90.012 0.000375 0.231593 0.000599999 -179.917 0 0 
